truth_date,country,snapshot_date,value,age,revision_status,week_in_season,revision_amount
2024-12-22,IE,2025-01-17,53.1,3,0,17,0.0
2024-12-15,IE,2025-01-17,26.4,4,1,16,-0.1999999999999993
2024-12-08,IE,2025-01-17,15.3,5,1,15,-0.10000000000000142
2024-12-01,IE,2025-01-17,11.8,6,1,14,-0.10000000000000142
2024-11-24,IE,2025-01-17,10.5,7,1,13,-0.09999999999999964
2024-11-17,IE,2025-01-17,6.5,8,0,12,0.0
2024-11-10,IE,2025-01-17,4.2,9,1,11,-0.10000000000000053
2024-11-03,IE,2025-01-17,4.4,10,1,10,-0.10000000000000053
2024-10-27,IE,2025-01-17,3.7,11,0,9,0.0
2024-10-20,IE,2025-01-17,7.3,12,0,8,0.0
2024-10-13,IE,2025-01-17,7.9,13,0,7,0.0
2024-10-06,IE,2025-01-17,6.3,14,0,6,0.0
2025-01-19,IE,2025-01-24,45.4,0,1,21,-0.3999999999999986
2025-01-12,IE,2025-01-24,76.1,1,1,20,-0.6999999999999886
2025-01-05,IE,2025-01-24,80.4,2,1,19,-0.8000000000000114
2024-12-29,IE,2025-01-24,45.1,3,1,18,-0.3999999999999986
2024-12-22,IE,2025-01-24,53.1,4,0,17,0.0
2024-12-15,IE,2025-01-24,26.4,5,1,16,-0.1999999999999993
2024-12-08,IE,2025-01-24,15.3,6,1,15,-0.10000000000000142
2024-12-01,IE,2025-01-24,11.8,7,1,14,-0.10000000000000142
2024-11-24,IE,2025-01-24,10.5,8,1,13,-0.09999999999999964
2024-11-17,IE,2025-01-24,6.5,9,0,12,0.0
2024-11-10,IE,2025-01-24,4.2,10,1,11,-0.10000000000000053
2024-11-03,IE,2025-01-24,4.4,11,1,10,-0.10000000000000053
2024-10-27,IE,2025-01-24,3.7,12,0,9,0.0
2024-10-20,IE,2025-01-24,7.3,13,0,8,0.0
2024-10-13,IE,2025-01-24,7.9,14,0,7,0.0
2024-10-06,IE,2025-01-24,6.3,15,0,6,0.0
2025-01-19,IE,2025-01-24,45.4,0,1,21,-0.3999999999999986
2025-01-12,IE,2025-01-24,76.1,1,1,20,-0.6999999999999886
2025-01-05,IE,2025-01-24,80.4,2,1,19,-0.8000000000000114
2024-12-29,IE,2025-01-24,45.1,3,1,18,-0.3999999999999986
2024-12-22,IE,2025-01-24,53.1,4,0,17,0.0
2024-12-15,IE,2025-01-24,26.4,5,1,16,-0.1999999999999993
2024-12-08,IE,2025-01-24,15.3,6,1,15,-0.10000000000000142
2024-12-01,IE,2025-01-24,11.8,7,1,14,-0.10000000000000142
2024-11-24,IE,2025-01-24,10.5,8,1,13,-0.09999999999999964
2024-11-17,IE,2025-01-24,6.5,9,0,12,0.0
2024-11-10,IE,2025-01-24,4.2,10,1,11,-0.10000000000000053
2024-11-03,IE,2025-01-24,4.4,11,1,10,-0.10000000000000053
2024-10-27,IE,2025-01-24,3.7,12,0,9,0.0
2024-10-20,IE,2025-01-24,7.3,13,0,8,0.0
2024-10-13,IE,2025-01-24,7.9,14,0,7,0.0
2024-10-06,IE,2025-01-24,6.3,15,0,6,0.0
2025-01-26,IE,2025-01-31,29.1,0,1,22,-0.3000000000000007
2025-01-19,IE,2025-01-31,45.4,1,1,21,-0.3999999999999986
2025-01-12,IE,2025-01-31,76.1,2,1,20,-0.6999999999999886
2025-01-05,IE,2025-01-31,80.4,3,1,19,-0.8000000000000114
2024-12-29,IE,2025-01-31,45.1,4,1,18,-0.3999999999999986
2024-12-22,IE,2025-01-31,53.1,5,0,17,0.0
2024-12-15,IE,2025-01-31,26.4,6,1,16,-0.1999999999999993
2024-12-08,IE,2025-01-31,15.3,7,1,15,-0.10000000000000142
2024-12-01,IE,2025-01-31,11.8,8,1,14,-0.10000000000000142
2024-11-24,IE,2025-01-31,10.5,9,1,13,-0.09999999999999964
2024-11-17,IE,2025-01-31,6.5,10,0,12,0.0
2024-11-10,IE,2025-01-31,4.2,11,1,11,-0.10000000000000053
2024-11-03,IE,2025-01-31,4.4,12,1,10,-0.10000000000000053
2024-10-27,IE,2025-01-31,3.7,13,0,9,0.0
2024-10-20,IE,2025-01-31,7.3,14,0,8,0.0
2024-10-13,IE,2025-01-31,7.9,15,0,7,0.0
2024-10-06,IE,2025-01-31,6.3,16,0,6,0.0
2025-01-26,IE,2025-01-31,29.1,0,1,22,-0.3000000000000007
2025-01-19,IE,2025-01-31,45.4,1,1,21,-0.3999999999999986
2025-01-12,IE,2025-01-31,76.1,2,1,20,-0.6999999999999886
2025-01-05,IE,2025-01-31,80.4,3,1,19,-0.8000000000000114
2024-12-29,IE,2025-01-31,45.1,4,1,18,-0.3999999999999986
2024-12-22,IE,2025-01-31,53.1,5,0,17,0.0
2024-12-15,IE,2025-01-31,26.4,6,1,16,-0.1999999999999993
2024-12-08,IE,2025-01-31,15.3,7,1,15,-0.10000000000000142
2024-12-01,IE,2025-01-31,11.8,8,1,14,-0.10000000000000142
2024-11-24,IE,2025-01-31,10.5,9,1,13,-0.09999999999999964
2024-11-17,IE,2025-01-31,6.5,10,0,12,0.0
2024-11-10,IE,2025-01-31,4.2,11,1,11,-0.10000000000000053
2024-11-03,IE,2025-01-31,4.4,12,1,10,-0.10000000000000053
2024-10-27,IE,2025-01-31,3.7,13,0,9,0.0
2024-10-20,IE,2025-01-31,7.3,14,0,8,0.0
2024-10-13,IE,2025-01-31,7.9,15,0,7,0.0
2024-10-06,IE,2025-01-31,6.3,16,0,6,0.0
2025-02-02,IE,2025-02-07,27.6,0,1,23,-0.3000000000000007
2025-01-26,IE,2025-02-07,29.1,1,1,22,-0.3000000000000007
2025-01-19,IE,2025-02-07,45.4,2,1,21,-0.3999999999999986
2025-01-12,IE,2025-02-07,76.1,3,1,20,-0.6999999999999886
2025-01-05,IE,2025-02-07,80.4,4,1,19,-0.8000000000000114
2024-12-29,IE,2025-02-07,45.1,5,1,18,-0.3999999999999986
2024-12-22,IE,2025-02-07,53.1,6,0,17,0.0
2024-12-15,IE,2025-02-07,26.4,7,1,16,-0.1999999999999993
2024-12-08,IE,2025-02-07,15.3,8,1,15,-0.10000000000000142
2024-12-01,IE,2025-02-07,11.8,9,1,14,-0.10000000000000142
2024-11-24,IE,2025-02-07,10.5,10,1,13,-0.09999999999999964
2024-11-17,IE,2025-02-07,6.5,11,0,12,0.0
2024-11-10,IE,2025-02-07,4.2,12,1,11,-0.10000000000000053
2024-11-03,IE,2025-02-07,4.4,13,1,10,-0.10000000000000053
2024-10-27,IE,2025-02-07,3.7,14,0,9,0.0
2024-10-20,IE,2025-02-07,7.3,15,0,8,0.0
2024-10-13,IE,2025-02-07,7.9,16,0,7,0.0
2024-10-06,IE,2025-02-07,6.3,17,0,6,0.0
2025-02-02,IE,2025-02-07,27.6,0,1,23,-0.3000000000000007
2025-01-26,IE,2025-02-07,29.1,1,1,22,-0.3000000000000007
2025-01-19,IE,2025-02-07,45.4,2,1,21,-0.3999999999999986
2025-01-12,IE,2025-02-07,76.1,3,1,20,-0.6999999999999886
2025-01-05,IE,2025-02-07,80.4,4,1,19,-0.8000000000000114
2024-12-29,IE,2025-02-07,45.1,5,1,18,-0.3999999999999986
2024-12-22,IE,2025-02-07,53.1,6,0,17,0.0
2024-12-15,IE,2025-02-07,26.4,7,1,16,-0.1999999999999993
2024-12-08,IE,2025-02-07,15.3,8,1,15,-0.10000000000000142
2024-12-01,IE,2025-02-07,11.8,9,1,14,-0.10000000000000142
2024-11-24,IE,2025-02-07,10.5,10,1,13,-0.09999999999999964
2024-11-17,IE,2025-02-07,6.5,11,0,12,0.0
2024-11-10,IE,2025-02-07,4.2,12,1,11,-0.10000000000000053
2024-11-03,IE,2025-02-07,4.4,13,1,10,-0.10000000000000053
2024-10-27,IE,2025-02-07,3.7,14,0,9,0.0
2024-10-20,IE,2025-02-07,7.3,15,0,8,0.0
2024-10-13,IE,2025-02-07,7.9,16,0,7,0.0
2024-10-06,IE,2025-02-07,6.3,17,0,6,0.0
2025-02-09,IE,2025-02-14,21.3,0,0,24,0.0
2025-02-02,IE,2025-02-14,27.3,1,0,23,0.0
2025-01-26,IE,2025-02-14,28.8,2,0,22,0.0
2025-01-19,IE,2025-02-14,45.0,3,0,21,0.0
2025-01-12,IE,2025-02-14,75.4,4,0,20,0.0
2025-01-05,IE,2025-02-14,79.6,5,0,19,0.0
2024-12-29,IE,2025-02-14,44.7,6,0,18,0.0
2024-12-22,IE,2025-02-14,53.1,7,0,17,0.0
2024-12-15,IE,2025-02-14,26.2,8,0,16,0.0
2024-12-08,IE,2025-02-14,15.2,9,0,15,0.0
2024-12-01,IE,2025-02-14,11.7,10,0,14,0.0
2024-11-24,IE,2025-02-14,10.4,11,0,13,0.0
2024-11-17,IE,2025-02-14,6.5,12,0,12,0.0
2024-11-10,IE,2025-02-14,4.1,13,0,11,0.0
2024-11-03,IE,2025-02-14,4.3,14,0,10,0.0
2024-10-27,IE,2025-02-14,3.7,15,0,9,0.0
2024-10-20,IE,2025-02-14,7.3,16,0,8,0.0
2024-10-13,IE,2025-02-14,7.9,17,0,7,0.0
2024-10-06,IE,2025-02-14,6.3,18,0,6,0.0
2025-02-09,IE,2025-02-14,21.3,0,0,24,0.0
2025-02-02,IE,2025-02-14,27.3,1,0,23,0.0
2025-01-26,IE,2025-02-14,28.8,2,0,22,0.0
2025-01-19,IE,2025-02-14,45.0,3,0,21,0.0
2025-01-12,IE,2025-02-14,75.4,4,0,20,0.0
2025-01-05,IE,2025-02-14,79.6,5,0,19,0.0
2024-12-29,IE,2025-02-14,44.7,6,0,18,0.0
2024-12-22,IE,2025-02-14,53.1,7,0,17,0.0
2024-12-15,IE,2025-02-14,26.2,8,0,16,0.0
2024-12-08,IE,2025-02-14,15.2,9,0,15,0.0
2024-12-01,IE,2025-02-14,11.7,10,0,14,0.0
2024-11-24,IE,2025-02-14,10.4,11,0,13,0.0
2024-11-17,IE,2025-02-14,6.5,12,0,12,0.0
2024-11-10,IE,2025-02-14,4.1,13,0,11,0.0
2024-11-03,IE,2025-02-14,4.3,14,0,10,0.0
2024-10-27,IE,2025-02-14,3.7,15,0,9,0.0
2024-10-20,IE,2025-02-14,7.3,16,0,8,0.0
2024-10-13,IE,2025-02-14,7.9,17,0,7,0.0
2024-10-06,IE,2025-02-14,6.3,18,0,6,0.0
2025-02-16,IE,2025-02-21,24.3,0,0,25,0.0
2025-02-09,IE,2025-02-21,21.3,1,0,24,0.0
2025-02-02,IE,2025-02-21,27.3,2,0,23,0.0
2025-01-26,IE,2025-02-21,28.8,3,0,22,0.0
2025-01-19,IE,2025-02-21,45.0,4,0,21,0.0
2025-01-12,IE,2025-02-21,75.4,5,0,20,0.0
2025-01-05,IE,2025-02-21,79.6,6,0,19,0.0
2024-12-29,IE,2025-02-21,44.7,7,0,18,0.0
2024-12-22,IE,2025-02-21,53.1,8,0,17,0.0
2024-12-15,IE,2025-02-21,26.2,9,0,16,0.0
2024-12-08,IE,2025-02-21,15.2,10,0,15,0.0
2024-12-01,IE,2025-02-21,11.7,11,0,14,0.0
2024-11-24,IE,2025-02-21,10.4,12,0,13,0.0
2024-11-17,IE,2025-02-21,6.5,13,0,12,0.0
2024-11-10,IE,2025-02-21,4.1,14,0,11,0.0
2024-11-03,IE,2025-02-21,4.3,15,0,10,0.0
2024-10-27,IE,2025-02-21,3.7,16,0,9,0.0
2024-10-20,IE,2025-02-21,7.3,17,0,8,0.0
2024-10-13,IE,2025-02-21,7.9,18,0,7,0.0
2024-10-06,IE,2025-02-21,6.3,19,0,6,0.0
2025-02-16,IE,2025-02-21,24.3,0,0,25,0.0
2025-02-09,IE,2025-02-21,21.3,1,0,24,0.0
2025-02-02,IE,2025-02-21,27.3,2,0,23,0.0
2025-01-26,IE,2025-02-21,28.8,3,0,22,0.0
2025-01-19,IE,2025-02-21,45.0,4,0,21,0.0
2025-01-12,IE,2025-02-21,75.4,5,0,20,0.0
2025-01-05,IE,2025-02-21,79.6,6,0,19,0.0
2024-12-29,IE,2025-02-21,44.7,7,0,18,0.0
2024-12-22,IE,2025-02-21,53.1,8,0,17,0.0
2024-12-15,IE,2025-02-21,26.2,9,0,16,0.0
2024-12-08,IE,2025-02-21,15.2,10,0,15,0.0
2024-12-01,IE,2025-02-21,11.7,11,0,14,0.0
2024-11-24,IE,2025-02-21,10.4,12,0,13,0.0
2024-11-17,IE,2025-02-21,6.5,13,0,12,0.0
2024-11-10,IE,2025-02-21,4.1,14,0,11,0.0
2024-11-03,IE,2025-02-21,4.3,15,0,10,0.0
2024-10-27,IE,2025-02-21,3.7,16,0,9,0.0
2024-10-20,IE,2025-02-21,7.3,17,0,8,0.0
2024-10-13,IE,2025-02-21,7.9,18,0,7,0.0
2024-10-06,IE,2025-02-21,6.3,19,0,6,0.0
2025-02-23,IE,2025-02-28,19.0,0,0,26,0.0
2025-02-16,IE,2025-02-28,24.3,1,0,25,0.0
2025-02-09,IE,2025-02-28,21.3,2,0,24,0.0
2025-02-02,IE,2025-02-28,27.3,3,0,23,0.0
2025-01-26,IE,2025-02-28,28.8,4,0,22,0.0
2025-01-19,IE,2025-02-28,45.0,5,0,21,0.0
2025-01-12,IE,2025-02-28,75.4,6,0,20,0.0
2025-01-05,IE,2025-02-28,79.6,7,0,19,0.0
2024-12-29,IE,2025-02-28,44.7,8,0,18,0.0
2024-12-22,IE,2025-02-28,53.1,9,0,17,0.0
2024-12-15,IE,2025-02-28,26.2,10,0,16,0.0
2024-12-08,IE,2025-02-28,15.2,11,0,15,0.0
2024-12-01,IE,2025-02-28,11.7,12,0,14,0.0
2024-11-24,IE,2025-02-28,10.4,13,0,13,0.0
2024-11-17,IE,2025-02-28,6.5,14,0,12,0.0
2024-11-10,IE,2025-02-28,4.1,15,0,11,0.0
2024-11-03,IE,2025-02-28,4.3,16,0,10,0.0
2024-10-27,IE,2025-02-28,3.7,17,0,9,0.0
2024-10-20,IE,2025-02-28,7.3,18,0,8,0.0
2024-10-13,IE,2025-02-28,7.9,19,0,7,0.0
2024-10-06,IE,2025-02-28,6.3,20,0,6,0.0
2025-02-23,IE,2025-02-28,19.0,0,0,26,0.0
2025-02-16,IE,2025-02-28,24.3,1,0,25,0.0
2025-02-09,IE,2025-02-28,21.3,2,0,24,0.0
2025-02-02,IE,2025-02-28,27.3,3,0,23,0.0
2025-01-26,IE,2025-02-28,28.8,4,0,22,0.0
2025-01-19,IE,2025-02-28,45.0,5,0,21,0.0
2025-01-12,IE,2025-02-28,75.4,6,0,20,0.0
2025-01-05,IE,2025-02-28,79.6,7,0,19,0.0
2024-12-29,IE,2025-02-28,44.7,8,0,18,0.0
2024-12-22,IE,2025-02-28,53.1,9,0,17,0.0
2024-12-15,IE,2025-02-28,26.2,10,0,16,0.0
2024-12-08,IE,2025-02-28,15.2,11,0,15,0.0
2024-12-01,IE,2025-02-28,11.7,12,0,14,0.0
2024-11-24,IE,2025-02-28,10.4,13,0,13,0.0
2024-11-17,IE,2025-02-28,6.5,14,0,12,0.0
2024-11-10,IE,2025-02-28,4.1,15,0,11,0.0
2024-11-03,IE,2025-02-28,4.3,16,0,10,0.0
2024-10-27,IE,2025-02-28,3.7,17,0,9,0.0
2024-10-20,IE,2025-02-28,7.3,18,0,8,0.0
2024-10-13,IE,2025-02-28,7.9,19,0,7,0.0
2024-10-06,IE,2025-02-28,6.3,20,0,6,0.0
2025-03-02,IE,2025-03-07,15.6,0,0,27,0.0
2025-02-23,IE,2025-03-07,19.0,1,0,26,0.0
2025-02-16,IE,2025-03-07,24.3,2,0,25,0.0
2025-02-09,IE,2025-03-07,21.3,3,0,24,0.0
2025-02-02,IE,2025-03-07,27.3,4,0,23,0.0
2025-01-26,IE,2025-03-07,28.8,5,0,22,0.0
2025-01-19,IE,2025-03-07,45.0,6,0,21,0.0
2025-01-12,IE,2025-03-07,75.4,7,0,20,0.0
2025-01-05,IE,2025-03-07,79.6,8,0,19,0.0
2024-12-29,IE,2025-03-07,44.7,9,0,18,0.0
2024-12-22,IE,2025-03-07,53.1,10,0,17,0.0
2024-12-15,IE,2025-03-07,26.2,11,0,16,0.0
2024-12-08,IE,2025-03-07,15.2,12,0,15,0.0
2024-12-01,IE,2025-03-07,11.7,13,0,14,0.0
2024-11-24,IE,2025-03-07,10.4,14,0,13,0.0
2024-11-17,IE,2025-03-07,6.5,15,0,12,0.0
2024-11-10,IE,2025-03-07,4.1,16,0,11,0.0
2024-11-03,IE,2025-03-07,4.3,17,0,10,0.0
2024-10-27,IE,2025-03-07,3.7,18,0,9,0.0
2024-10-20,IE,2025-03-07,7.3,19,0,8,0.0
2024-10-13,IE,2025-03-07,7.9,20,0,7,0.0
2024-10-06,IE,2025-03-07,6.3,21,0,6,0.0
2025-03-02,IE,2025-03-07,15.6,0,0,27,0.0
2025-02-23,IE,2025-03-07,19.0,1,0,26,0.0
2025-02-16,IE,2025-03-07,24.3,2,0,25,0.0
2025-02-09,IE,2025-03-07,21.3,3,0,24,0.0
2025-02-02,IE,2025-03-07,27.3,4,0,23,0.0
2025-01-26,IE,2025-03-07,28.8,5,0,22,0.0
2025-01-19,IE,2025-03-07,45.0,6,0,21,0.0
2025-01-12,IE,2025-03-07,75.4,7,0,20,0.0
2025-01-05,IE,2025-03-07,79.6,8,0,19,0.0
2024-12-29,IE,2025-03-07,44.7,9,0,18,0.0
2024-12-22,IE,2025-03-07,53.1,10,0,17,0.0
2024-12-15,IE,2025-03-07,26.2,11,0,16,0.0
2024-12-08,IE,2025-03-07,15.2,12,0,15,0.0
2024-12-01,IE,2025-03-07,11.7,13,0,14,0.0
2024-11-24,IE,2025-03-07,10.4,14,0,13,0.0
2024-11-17,IE,2025-03-07,6.5,15,0,12,0.0
2024-11-10,IE,2025-03-07,4.1,16,0,11,0.0
2024-11-03,IE,2025-03-07,4.3,17,0,10,0.0
2024-10-27,IE,2025-03-07,3.7,18,0,9,0.0
2024-10-20,IE,2025-03-07,7.3,19,0,8,0.0
2024-10-13,IE,2025-03-07,7.9,20,0,7,0.0
2024-10-06,IE,2025-03-07,6.3,21,0,6,0.0
2024-10-20,EE,2024-10-25,276.0,0,0,8,0.0
2024-10-13,EE,2024-10-25,269.3,1,0,7,0.0
2024-10-06,EE,2024-10-25,249.6,2,0,6,0.0
2024-10-20,EE,2024-10-25,276.0,0,0,8,0.0
2024-10-13,EE,2024-10-25,269.3,1,0,7,0.0
2024-10-06,EE,2024-10-25,249.6,2,0,6,0.0
2024-11-03,EE,2024-11-08,217.7,0,0,10,0.0
2024-10-27,EE,2024-11-08,221.3,1,0,9,0.0
2024-10-20,EE,2024-11-08,276.0,2,0,8,0.0
2024-10-13,EE,2024-11-08,269.3,3,0,7,0.0
2024-10-06,EE,2024-11-08,249.6,4,0,6,0.0
2024-11-03,EE,2024-11-08,217.7,0,0,10,0.0
2024-10-27,EE,2024-11-08,221.3,1,0,9,0.0
2024-10-20,EE,2024-11-08,276.0,2,0,8,0.0
2024-10-13,EE,2024-11-08,269.3,3,0,7,0.0
2024-10-06,EE,2024-11-08,249.6,4,0,6,0.0
2024-11-10,EE,2024-11-15,215.9,0,0,11,0.0
2024-11-03,EE,2024-11-15,217.7,1,0,10,0.0
2024-10-27,EE,2024-11-15,221.3,2,0,9,0.0
2024-10-20,EE,2024-11-15,276.0,3,0,8,0.0
2024-10-13,EE,2024-11-15,269.3,4,0,7,0.0
2024-10-06,EE,2024-11-15,249.6,5,0,6,0.0
2024-11-10,EE,2024-11-15,215.9,0,0,11,0.0
2024-11-03,EE,2024-11-15,217.7,1,0,10,0.0
2024-10-27,EE,2024-11-15,221.3,2,0,9,0.0
2024-10-20,EE,2024-11-15,276.0,3,0,8,0.0
2024-10-13,EE,2024-11-15,269.3,4,0,7,0.0
2024-10-06,EE,2024-11-15,249.6,5,0,6,0.0
2024-11-17,EE,2024-11-22,213.2,0,0,12,0.0
2024-11-10,EE,2024-11-22,215.9,1,0,11,0.0
2024-11-03,EE,2024-11-22,217.7,2,0,10,0.0
2024-10-27,EE,2024-11-22,221.3,3,0,9,0.0
2024-10-20,EE,2024-11-22,276.0,4,0,8,0.0
2024-10-13,EE,2024-11-22,269.3,5,0,7,0.0
2024-10-06,EE,2024-11-22,249.6,6,0,6,0.0
2024-11-17,EE,2024-11-22,213.2,0,0,12,0.0
2024-11-10,EE,2024-11-22,215.9,1,0,11,0.0
2024-11-03,EE,2024-11-22,217.7,2,0,10,0.0
2024-10-27,EE,2024-11-22,221.3,3,0,9,0.0
2024-10-20,EE,2024-11-22,276.0,4,0,8,0.0
2024-10-13,EE,2024-11-22,269.3,5,0,7,0.0
2024-10-06,EE,2024-11-22,249.6,6,0,6,0.0
2024-11-24,EE,2024-11-29,233.9,0,0,13,0.0
2024-11-17,EE,2024-11-29,213.2,1,0,12,0.0
2024-11-10,EE,2024-11-29,215.9,2,0,11,0.0
2024-11-03,EE,2024-11-29,217.7,3,0,10,0.0
2024-10-27,EE,2024-11-29,221.3,4,0,9,0.0
2024-10-20,EE,2024-11-29,276.0,5,0,8,0.0
2024-10-13,EE,2024-11-29,269.3,6,0,7,0.0
2024-10-06,EE,2024-11-29,249.6,7,0,6,0.0
2024-11-24,EE,2024-11-29,233.9,0,0,13,0.0
2024-11-17,EE,2024-11-29,213.2,1,0,12,0.0
2024-11-10,EE,2024-11-29,215.9,2,0,11,0.0
2024-11-03,EE,2024-11-29,217.7,3,0,10,0.0
2024-10-27,EE,2024-11-29,221.3,4,0,9,0.0
2024-10-20,EE,2024-11-29,276.0,5,0,8,0.0
2024-10-13,EE,2024-11-29,269.3,6,0,7,0.0
2024-10-06,EE,2024-11-29,249.6,7,0,6,0.0
2024-12-01,EE,2024-12-06,294.8,0,0,14,0.0
2024-11-24,EE,2024-12-06,233.9,1,0,13,0.0
2024-11-17,EE,2024-12-06,213.2,2,0,12,0.0
2024-11-10,EE,2024-12-06,215.9,3,0,11,0.0
2024-11-03,EE,2024-12-06,217.7,4,0,10,0.0
2024-10-27,EE,2024-12-06,221.3,5,0,9,0.0
2024-10-20,EE,2024-12-06,276.0,6,0,8,0.0
2024-10-13,EE,2024-12-06,269.3,7,0,7,0.0
2024-10-06,EE,2024-12-06,249.6,8,0,6,0.0
2024-12-01,EE,2024-12-06,294.8,0,0,14,0.0
2024-11-24,EE,2024-12-06,233.9,1,0,13,0.0
2024-11-17,EE,2024-12-06,213.2,2,0,12,0.0
2024-11-10,EE,2024-12-06,215.9,3,0,11,0.0
2024-11-03,EE,2024-12-06,217.7,4,0,10,0.0
2024-10-27,EE,2024-12-06,221.3,5,0,9,0.0
2024-10-20,EE,2024-12-06,276.0,6,0,8,0.0
2024-10-13,EE,2024-12-06,269.3,7,0,7,0.0
2024-10-06,EE,2024-12-06,249.6,8,0,6,0.0
2024-12-08,EE,2024-12-13,267.9,0,0,15,0.0
2024-12-01,EE,2024-12-13,294.8,1,0,14,0.0
2024-11-24,EE,2024-12-13,233.9,2,0,13,0.0
2024-11-17,EE,2024-12-13,213.2,3,0,12,0.0
2024-11-10,EE,2024-12-13,215.9,4,0,11,0.0
2024-11-03,EE,2024-12-13,217.7,5,0,10,0.0
2024-10-27,EE,2024-12-13,221.3,6,0,9,0.0
2024-10-20,EE,2024-12-13,276.0,7,0,8,0.0
2024-10-13,EE,2024-12-13,269.3,8,0,7,0.0
2024-10-06,EE,2024-12-13,249.6,9,0,6,0.0
2024-12-08,EE,2024-12-13,267.9,0,0,15,0.0
2024-12-01,EE,2024-12-13,294.8,1,0,14,0.0
2024-11-24,EE,2024-12-13,233.9,2,0,13,0.0
2024-11-17,EE,2024-12-13,213.2,3,0,12,0.0
2024-11-10,EE,2024-12-13,215.9,4,0,11,0.0
2024-11-03,EE,2024-12-13,217.7,5,0,10,0.0
2024-10-27,EE,2024-12-13,221.3,6,0,9,0.0
2024-10-20,EE,2024-12-13,276.0,7,0,8,0.0
2024-10-13,EE,2024-12-13,269.3,8,0,7,0.0
2024-10-06,EE,2024-12-13,249.6,9,0,6,0.0
2024-12-15,EE,2024-12-20,329.7,0,0,16,0.0
2024-12-08,EE,2024-12-20,267.9,1,0,15,0.0
2024-12-01,EE,2024-12-20,294.8,2,0,14,0.0
2024-11-24,EE,2024-12-20,233.9,3,0,13,0.0
2024-11-17,EE,2024-12-20,213.2,4,0,12,0.0
2024-11-10,EE,2024-12-20,215.9,5,0,11,0.0
2024-11-03,EE,2024-12-20,217.7,6,0,10,0.0
2024-10-27,EE,2024-12-20,221.3,7,0,9,0.0
2024-10-20,EE,2024-12-20,276.0,8,0,8,0.0
2024-10-13,EE,2024-12-20,269.3,9,0,7,0.0
2024-10-06,EE,2024-12-20,249.6,10,0,6,0.0
2024-12-15,EE,2024-12-20,329.7,0,0,16,0.0
2024-12-08,EE,2024-12-20,267.9,1,0,15,0.0
2024-12-01,EE,2024-12-20,294.8,2,0,14,0.0
2024-11-24,EE,2024-12-20,233.9,3,0,13,0.0
2024-11-17,EE,2024-12-20,213.2,4,0,12,0.0
2024-11-10,EE,2024-12-20,215.9,5,0,11,0.0
2024-11-03,EE,2024-12-20,217.7,6,0,10,0.0
2024-10-27,EE,2024-12-20,221.3,7,0,9,0.0
2024-10-20,EE,2024-12-20,276.0,8,0,8,0.0
2024-10-13,EE,2024-12-20,269.3,9,0,7,0.0
2024-10-06,EE,2024-12-20,249.6,10,0,6,0.0
2024-12-15,EE,2025-01-03,329.7,2,0,16,0.0
2024-12-08,EE,2025-01-03,267.9,3,0,15,0.0
2024-12-01,EE,2025-01-03,294.8,4,0,14,0.0
2024-11-24,EE,2025-01-03,233.9,5,0,13,0.0
2024-11-17,EE,2025-01-03,213.2,6,0,12,0.0
2024-11-10,EE,2025-01-03,215.9,7,0,11,0.0
2024-11-03,EE,2025-01-03,217.7,8,0,10,0.0
2024-10-27,EE,2025-01-03,221.3,9,0,9,0.0
2024-10-20,EE,2025-01-03,276.0,10,0,8,0.0
2024-10-13,EE,2025-01-03,269.3,11,0,7,0.0
2024-10-06,EE,2025-01-03,249.6,12,0,6,0.0
2024-12-15,EE,2025-01-03,329.7,2,0,16,0.0
2024-12-08,EE,2025-01-03,267.9,3,0,15,0.0
2024-12-01,EE,2025-01-03,294.8,4,0,14,0.0
2024-11-24,EE,2025-01-03,233.9,5,0,13,0.0
2024-11-17,EE,2025-01-03,213.2,6,0,12,0.0
2024-11-10,EE,2025-01-03,215.9,7,0,11,0.0
2024-11-03,EE,2025-01-03,217.7,8,0,10,0.0
2024-10-27,EE,2025-01-03,221.3,9,0,9,0.0
2024-10-20,EE,2025-01-03,276.0,10,0,8,0.0
2024-10-13,EE,2025-01-03,269.3,11,0,7,0.0
2024-10-06,EE,2025-01-03,249.6,12,0,6,0.0
2025-01-05,EE,2025-01-10,259.8,0,0,19,0.0
2024-12-15,EE,2025-01-10,329.7,3,0,16,0.0
2024-12-08,EE,2025-01-10,267.9,4,0,15,0.0
2024-12-01,EE,2025-01-10,294.8,5,0,14,0.0
2024-11-24,EE,2025-01-10,233.9,6,0,13,0.0
2024-11-17,EE,2025-01-10,213.2,7,0,12,0.0
2024-11-10,EE,2025-01-10,215.9,8,0,11,0.0
2024-11-03,EE,2025-01-10,217.7,9,0,10,0.0
2024-10-27,EE,2025-01-10,221.3,10,0,9,0.0
2024-10-20,EE,2025-01-10,276.0,11,0,8,0.0
2024-10-13,EE,2025-01-10,269.3,12,0,7,0.0
2024-10-06,EE,2025-01-10,249.6,13,0,6,0.0
2025-01-05,EE,2025-01-10,259.8,0,0,19,0.0
2024-12-15,EE,2025-01-10,329.7,3,0,16,0.0
2024-12-08,EE,2025-01-10,267.9,4,0,15,0.0
2024-12-01,EE,2025-01-10,294.8,5,0,14,0.0
2024-11-24,EE,2025-01-10,233.9,6,0,13,0.0
2024-11-17,EE,2025-01-10,213.2,7,0,12,0.0
